0.613333	 EQ 	1
0.618053	 DQ 	0
0.626667	 EQ 	1
0.626667	 DQ 	0
0.626667	 EQ 	1
0.629792	 EQ 	2
0.629792	 EQ 	3
0.631387	 DQ 	2
0.635531	 DQ 	1
0.635963	 DQ 	0
0.64	 EQ 	1
0.64	 EQ 	2
0.640683	 DQ 	1
0.645403	 DQ 	0
0.653333	 EQ 	1
0.653333	 DQ 	0
0.653333	 EQ 	1
0.658053	 DQ 	0
0.661115	 EQ 	1
0.661115	 EQ 	2
0.662197	 DQ 	1
0.666667	 EQ 	2
0.666667	 EQ 	3
0.666917	 DQ 	2
0.671637	 DQ 	1
0.676357	 DQ 	0
0.68	 EQ 	1
0.68	 EQ 	2
0.680501	 DQ 	1
0.685221	 DQ 	0
0.692069	 EQ 	1
0.692069	 DQ 	0
0.692069	 EQ 	1
0.692069	 EQ 	2
0.693333	 EQ 	3
0.693333	 EQ 	4
0.696789	 DQ 	3
0.701509	 DQ 	2
0.706229	 DQ 	1
0.706667	 EQ 	2
0.706667	 EQ 	3
0.710949	 DQ 	2
0.715093	 DQ 	1
0.719813	 DQ 	0
0.72	 EQ 	1
0.72	 EQ 	2
0.721941	 EQ 	3
0.721941	 EQ 	4
0.721941	 EQ 	5
0.723957	 DQ 	4
0.728677	 DQ 	3
0.732821	 DQ 	2
0.733333	 EQ 	3
0.733333	 EQ 	4
0.737541	 DQ 	3
0.742261	 DQ 	2
0.746667	 EQ 	3
0.746667	 EQ 	4
0.746981	 DQ 	3
0.751701	 DQ 	2
0.755845	 DQ 	1
0.757973	 EQ 	2
0.757973	 EQ 	3
0.757973	 EQ 	4
0.76	 EQ 	5
0.76	 EQ 	6
0.760565	 DQ 	5
0.764709	 DQ 	4
0.767413	 EQ 	5
0.767413	 EQ 	6
0.769429	 DQ 	5
0.773333	 EQ 	6
0.773333	 EQ 	7
0.774149	 DQ 	6
0.775413	 DQ 	5
0.780133	 DQ 	4
0.784277	 DQ 	3
0.786667	 EQ 	4
0.786667	 EQ 	5
0.786667	 EQ 	6
0.786667	 EQ 	7
0.788997	 DQ 	6
0.793141	 DQ 	5
0.797861	 DQ 	4
0.8	 EQ 	5
0.8	 EQ 	6
0.8	 EQ 	7
0.802005	 DQ 	6
0.806725	 DQ 	5
0.810869	 DQ 	4
0.813333	 EQ 	5
0.813333	 EQ 	6
0.813333	 EQ 	7
0.813333	 EQ 	8
0.815589	 DQ 	7
0.819733	 DQ 	6
0.824453	 DQ 	5
0.826667	 EQ 	6
0.826667	 EQ 	7
0.828597	 DQ 	6
0.829061	 DQ 	5
0.833781	 DQ 	4
0.837925	 DQ 	3
0.84	 EQ 	4
0.84	 EQ 	5
0.84	 EQ 	6
0.84	 EQ 	7
0.842645	 DQ 	6
0.846789	 DQ 	5
0.849525	 EQ 	6
0.849525	 EQ 	7
0.851509	 DQ 	6
0.853333	 EQ 	7
0.853333	 EQ 	8
0.855653	 DQ 	7
0.860373	 DQ 	6
0.864517	 DQ 	5
0.866667	 EQ 	6
0.866667	 EQ 	7
0.866667	 EQ 	8
0.866667	 EQ 	9
0.869237	 DQ 	8
0.873381	 DQ 	7
0.873813	 DQ 	6
0.878533	 DQ 	5
0.88	 EQ 	6
0.88	 EQ 	7
0.883253	 DQ 	6
0.887397	 DQ 	5
0.892117	 DQ 	4
0.893333	 EQ 	5
0.893333	 EQ 	6
0.893333	 EQ 	7
0.893333	 EQ 	8
0.896261	 DQ 	7
0.898965	 EQ 	8
0.898965	 EQ 	9
0.900981	 DQ 	8
0.905125	 DQ 	7
0.906667	 EQ 	8
0.906667	 EQ 	9
0.909845	 DQ 	8
0.913989	 DQ 	7
0.918709	 DQ 	6
0.92	 EQ 	7
0.92	 EQ 	8
0.92	 EQ 	9
0.92	 EQ 	10
0.922853	 DQ 	9
0.927573	 DQ 	8
0.931717	 DQ 	7
0.933333	 EQ 	8
0.933333	 EQ 	9
0.936437	 DQ 	8
0.941157	 DQ 	7
0.945877	 DQ 	6
0.946667	 EQ 	7
0.946667	 EQ 	8
0.946667	 EQ 	9
0.946667	 EQ 	10
0.950021	 DQ 	9
0.954741	 DQ 	8
0.958885	 DQ 	7
0.96	 EQ 	8
0.96	 EQ 	9
0.961589	 EQ 	10
0.961589	 EQ 	11
0.961589	 EQ 	12
0.963605	 DQ 	11
0.967749	 DQ 	10
0.972469	 DQ 	9
0.973333	 EQ 	10
0.973333	 EQ 	11
0.973333	 EQ 	12
0.973333	 EQ 	13
0.976613	 DQ 	12
0.981333	 DQ 	11
0.985477	 DQ 	10
0.986667	 EQ 	11
0.986667	 EQ 	12
0.990197	 DQ 	11
0.994341	 DQ 	10
0.999061	 DQ 	9
1	 EQ 	10
1	 EQ 	11
1	 EQ 	12
1	 EQ 	13
1	 EQ 	14
1.00321	 DQ 	13
1.00793	 DQ 	12
1.01265	 DQ 	11
1.01333	 EQ 	12
1.01333	 EQ 	13
1.01737	 DQ 	12
1.02209	 DQ 	11
1.02623	 DQ 	10
1.02667	 EQ 	11
1.02667	 EQ 	12
1.02667	 EQ 	13
1.02667	 EQ 	14
1.03095	 DQ 	13
1.03308	 EQ 	14
1.03308	 EQ 	15
1.03308	 EQ 	16
1.03509	 DQ 	15
1.03981	 DQ 	14
1.04	 EQ 	15
1.04	 EQ 	16
1.04396	 DQ 	15
1.04868	 DQ 	14
1.05282	 DQ 	13
1.05333	 EQ 	14
1.05333	 EQ 	15
1.05333	 EQ 	16
1.05333	 EQ 	17
1.05754	 DQ 	16
1.06169	 DQ 	15
1.06215	 DQ 	14
1.06667	 EQ 	15
1.06667	 EQ 	16
1.06687	 DQ 	15
1.07101	 DQ 	14
1.07573	 DQ 	13
1.07988	 DQ 	12
1.08	 EQ 	13
1.08	 EQ 	14
1.08	 EQ 	15
1.08	 EQ 	16
1.08261	 EQ 	17
1.08261	 EQ 	18
1.0846	 DQ 	17
1.08874	 DQ 	16
1.09333	 EQ 	17
1.09333	 EQ 	18
1.09346	 DQ 	17
1.09818	 DQ 	16
1.1029	 DQ 	15
1.10667	 EQ 	16
1.10667	 EQ 	17
1.10667	 EQ 	18
1.10667	 EQ 	19
1.10762	 DQ 	18
1.11177	 DQ 	17
1.11389	 EQ 	18
1.11389	 EQ 	19
1.11389	 EQ 	20
1.11649	 DQ 	19
1.12	 EQ 	20
1.12	 EQ 	21
1.12063	 DQ 	20
1.12333	 EQ 	21
1.12333	 EQ 	22
1.12333	 EQ 	23
1.12535	 DQ 	22
1.12949	 DQ 	21
1.13333	 EQ 	22
1.13333	 EQ 	23
1.13333	 EQ 	24
1.13333	 EQ 	25
1.13421	 DQ 	24
1.13836	 DQ 	23
1.14308	 DQ 	22
1.14667	 EQ 	23
1.14667	 EQ 	24
1.14722	 DQ 	23
1.15194	 DQ 	22
1.15609	 DQ 	21
1.15652	 DQ 	20
1.16	 EQ 	21
1.16	 EQ 	22
1.16	 EQ 	23
1.16	 EQ 	24
1.16124	 DQ 	23
1.16596	 DQ 	22
1.1701	 DQ 	21
1.17333	 EQ 	22
1.17333	 EQ 	23
1.17482	 DQ 	22
1.17897	 DQ 	21
1.18167	 EQ 	22
1.18167	 EQ 	23
1.18369	 DQ 	22
1.18667	 EQ 	23
1.18667	 EQ 	24
1.18667	 EQ 	25
1.18667	 EQ 	26
1.18783	 DQ 	25
1.19255	 DQ 	24
1.19727	 DQ 	23
1.2	 EQ 	24
1.2	 EQ 	25
1.2	 EQ 	26
1.20199	 DQ 	25
1.20671	 DQ 	24
1.21043	 EQ 	25
1.21085	 DQ 	24
1.21333	 EQ 	25
1.21333	 EQ 	26
1.21557	 DQ 	25
1.2177	 EQ 	26
1.2177	 EQ 	27
1.2177	 EQ 	28
1.22029	 DQ 	27
1.22501	 DQ 	26
1.22667	 EQ 	27
1.22667	 EQ 	28
1.22973	 DQ 	27
1.23388	 DQ 	26
1.23601	 EQ 	27
1.23601	 EQ 	28
1.23601	 EQ 	29
1.2386	 DQ 	28
1.24	 EQ 	29
1.24	 EQ 	30
1.24274	 DQ 	29
1.24545	 EQ 	30
1.24545	 EQ 	31
1.24545	 EQ 	32
1.24746	 DQ 	31
1.25161	 DQ 	30
1.25333	 EQ 	31
1.25333	 EQ 	32
1.25633	 DQ 	31
1.26047	 DQ 	30
1.26519	 DQ 	29
1.26667	 EQ 	30
1.26667	 EQ 	31
1.26933	 DQ 	30
1.27405	 DQ 	29
1.2782	 DQ 	28
1.28	 EQ 	29
1.28	 EQ 	30
1.28292	 DQ 	29
1.28764	 DQ 	28
1.29236	 DQ 	27
1.29333	 EQ 	28
1.29333	 EQ 	29
1.2965	 DQ 	28
1.30122	 DQ 	27
1.30537	 DQ 	26
1.30667	 EQ 	27
1.30667	 EQ 	28
1.30807	 EQ 	29
1.30807	 EQ 	30
1.30807	 EQ 	31
1.31009	 DQ 	30
1.31423	 DQ 	29
1.31466	 DQ 	28
1.31509	 DQ 	27
1.31981	 DQ 	26
1.32	 EQ 	27
1.32	 EQ 	28
1.32396	 DQ 	27
1.32868	 DQ 	26
1.33333	 EQ 	27
1.33333	 EQ 	28
1.3334	 DQ 	27
1.33812	 DQ 	26
1.34284	 DQ 	25
1.34667	 EQ 	26
1.34667	 EQ 	27
1.34698	 DQ 	26
1.3517	 DQ 	25
1.35383	 EQ 	26
1.35383	 EQ 	27
1.35383	 EQ 	28
1.35642	 DQ 	27
1.36	 EQ 	28
1.36	 EQ 	29
1.36114	 DQ 	28
1.36586	 DQ 	27
1.37001	 DQ 	26
1.37213	 EQ 	27
1.37213	 EQ 	28
1.37213	 EQ 	29
1.37333	 EQ 	30
1.37333	 EQ 	31
1.37473	 DQ 	30
1.37945	 DQ 	29
1.38157	 EQ 	30
1.38157	 EQ 	31
1.38157	 EQ 	32
1.38417	 DQ 	31
1.38667	 EQ 	32
1.38667	 EQ 	33
1.38889	 DQ 	32
1.39303	 DQ 	31
1.39775	 DQ 	30
1.39988	 EQ 	31
1.39988	 EQ 	32
1.39988	 EQ 	33
1.4	 EQ 	34
1.4	 EQ 	35
1.40189	 DQ 	34
1.40661	 DQ 	33
1.41043	 EQ 	34
1.41076	 DQ 	33
1.41333	 EQ 	34
1.41333	 EQ 	35
1.41548	 DQ 	34
1.41962	 DQ 	33
1.42434	 DQ 	32
1.42667	 EQ 	33
1.42667	 EQ 	34
1.42849	 DQ 	33
1.43321	 DQ 	32
1.43793	 DQ 	31
1.44	 EQ 	32
1.44	 EQ 	33
1.44265	 DQ 	32
1.44737	 DQ 	31
1.45151	 DQ 	30
1.45333	 EQ 	31
1.45333	 EQ 	32
1.45623	 DQ 	31
1.45836	 EQ 	32
1.45836	 EQ 	33
1.45836	 EQ 	34
1.46037	 DQ 	33
1.46509	 DQ 	32
1.46667	 EQ 	33
1.46667	 EQ 	34
1.46924	 DQ 	33
1.47396	 DQ 	32
1.47868	 DQ 	31
1.48	 EQ 	32
1.48	 EQ 	33
1.4834	 DQ 	32
1.48812	 DQ 	31
1.49226	 DQ 	30
1.49333	 EQ 	31
1.49333	 EQ 	32
1.49698	 DQ 	31
1.49911	 EQ 	32
1.49911	 EQ 	33
1.49911	 EQ 	34
1.49911	 EQ 	35
1.5017	 DQ 	34
1.50642	 DQ 	33
1.50667	 EQ 	34
1.50667	 EQ 	35
1.51114	 DQ 	34
1.51529	 DQ 	33
1.51741	 EQ 	34
1.51741	 EQ 	35
1.51741	 EQ 	36
1.52	 EQ 	37
1.52	 EQ 	38
1.52001	 DQ 	37
1.52473	 DQ 	36
1.52945	 DQ 	35
1.53333	 EQ 	36
1.53333	 EQ 	37
1.53417	 DQ 	36
1.53831	 DQ 	35
1.54303	 DQ 	34
1.54516	 EQ 	35
1.54667	 EQ 	36
1.54667	 EQ 	37
1.54775	 DQ 	36
1.55247	 DQ 	35
1.55719	 DQ 	34
1.56	 EQ 	35
1.56	 EQ 	36
1.56133	 DQ 	35
1.56177	 DQ 	34
1.56346	 EQ 	35
1.56649	 DQ 	34
1.57063	 DQ 	33
1.5729	 EQ 	34
1.57333	 EQ 	35
1.57333	 EQ 	36
1.57535	 DQ 	35
1.57949	 DQ 	34
1.58421	 DQ 	33
1.58667	 EQ 	34
1.58667	 EQ 	35
1.58836	 DQ 	34
1.59308	 DQ 	33
1.59722	 DQ 	32
1.6	 EQ 	33
1.6	 EQ 	34
1.60194	 DQ 	33
1.60666	 DQ 	32
1.61043	 EQ 	33
1.61138	 DQ 	32
1.61333	 EQ 	33
1.61333	 EQ 	34
1.6161	 DQ 	33
1.62025	 DQ 	32
1.62497	 DQ 	31
1.62667	 EQ 	32
1.62667	 EQ 	33
1.62709	 EQ 	34
1.62709	 EQ 	35
1.62709	 EQ 	36
1.62709	 EQ 	37
1.62911	 DQ 	36
1.63383	 DQ 	35
1.63797	 DQ 	34
1.64	 EQ 	35
1.64	 EQ 	36
1.64269	 DQ 	35
1.64741	 DQ 	34
1.65213	 DQ 	33
1.65333	 EQ 	34
1.65333	 EQ 	35
1.65685	 DQ 	34
1.66157	 DQ 	33
1.66572	 DQ 	32
1.66667	 EQ 	33
1.66667	 EQ 	34
1.66785	 EQ 	35
1.67044	 DQ 	34
1.67516	 DQ 	33
1.67729	 EQ 	34
1.67949	 DQ 	33
1.68	 EQ 	34
1.68	 EQ 	35
1.68421	 DQ 	34
1.68836	 DQ 	33
1.69308	 DQ 	32
1.69333	 EQ 	33
1.69333	 EQ 	34
1.69559	 EQ 	35
1.69722	 DQ 	34
1.69756	 DQ 	33
1.70228	 DQ 	32
1.70642	 DQ 	31
1.70667	 EQ 	32
1.70667	 EQ 	33
1.71114	 DQ 	32
1.71529	 DQ 	31
1.71562	 DQ 	30
1.71596	 DQ 	29
1.72	 EQ 	30
1.72	 EQ 	31
1.72068	 DQ 	30
1.72482	 DQ 	29
1.72954	 DQ 	28
1.73333	 EQ 	29
1.73333	 EQ 	30
1.73369	 DQ 	29
1.73841	 DQ 	28
1.74255	 DQ 	27
1.74298	 DQ 	26
1.74667	 EQ 	27
1.74667	 EQ 	28
1.7477	 DQ 	27
1.75185	 DQ 	26
1.75657	 DQ 	25
1.76	 EQ 	26
1.76	 EQ 	27
1.76071	 DQ 	26
1.76543	 DQ 	25
1.77015	 DQ 	24
1.77333	 EQ 	25
1.77333	 EQ 	26
1.77487	 DQ 	25
1.77959	 DQ 	24
1.78431	 DQ 	23
1.78586	 EQ 	24
1.78586	 EQ 	25
1.78586	 EQ 	26
1.78667	 EQ 	27
1.78667	 EQ 	28
1.78845	 DQ 	27
1.79317	 DQ 	26
1.7953	 EQ 	27
1.7953	 EQ 	28
1.7953	 EQ 	29
1.79732	 DQ 	28
1.8	 EQ 	29
1.8	 EQ 	30
